review_id,user_id,business_id,text,stars,reactions
M_JypFlbEUklwMGoyVknFQ,_kp3hr0ohALINduHTERs9Q,z680Aylt8wN2KAeFM1hy-A,"Stopped in on a Monday around 7pm and the place was pretty full.  The bartender was friendly and attentive.  The bar seemed well stocked, not a drinker so take that as you will.  Now the food...THE FOOD was fantastic!  I ordered the Pear Gorgonzola Melt.  How they fit all that amazingness on one plate is impressive.  The clientele is all ages and backgrounds, which is great.  Nutshell:  Definitely check this place out for a good sandwich at a good price (~$10) and to catch up on the footy games.",5.0,0
HHmH0sczDaXK5-iKA3Q9dw,BiD10AVyLSU4ZugC-0zi8Q,0cB1kDuZCvSwpJrNdtQP8Q,"Last time:  This is the second and last time my wife and I visit this place.  We were the ONLY table, yet it took the waitress at least 15 minutes to get our order.  From then our pizzas took about 45 minutes (they were both small).  While waiting for our pizza I had to move us to the bar are a.  I couldn't stand listening to one of the other waitresses bitching about the place non-stop while our waitress was sweeping.  Her bitching was amplified in that echo chamber.  And after all that waiting my pizza was barely warm.  This place has now earned a spot on my short list of PLACES TO AVOID.",1.0,1
zKZAppIn3yZVp7sTw-8ZLw,au30JemWvCjjTp5vWdOLow,Gw7UW0E2BguzL9suQnwDeg,"One of the best burgers in Philly!  Low key joint with just a few tables and the kitchen in the dining room. But, don't let the modest face fool you, this place rocks!  Menu is creative and fully customizable. Burgers are cooked on a flattop, perfectly seared, juicy, slightly charred. Fries are hand cut, fried fresh, perfectly crispy and salty. What more could you ask for from a burger place?   Pro tip - Download the SPOT app for a rewards program and some good coupons (aka free fries!).",5.0,3
h67ml8WCL7N5yhSBJtdoPw,8bKjmdE9h9Jc8hzCO7EJsQ,j5U5O3scMvPe67jzJcWFug,"First of all, I think this might be my first Yelp review about ""fast food."" It's not a genre I ever eat unless I'm forced to on a road trip.  However, I am from Buffalo, NY, and am a chicken-finger connoisseur, so I decided to give this place a chance.  Additionally, it was on a road trip of sorts.  We had been at the beach all day and were halfway back home to central Tampa.  The service is amazing!  I have never seen fast-food workers who take so much pride in their jobs.  These people were drinking the Zaxby's cool-aid!  They seemed more like Disney employees than fast-food workers.  Both a female counter gal and a male (possible the manager/franchisee) went out of their way to make sure we liked everything.    The food was a solid 4 stars, but my review overall is rounded up for the above mentioned points.  We had the chicken finger sandwiches on Texas toast.  While the chicken fingers themselves were super juicy and moist, the Texas toast was too greasy to eat them on.  I love sauce and enjoyed the variety.  We tried the Zax, hot honey mustard, insane hot and ranch.  What is missing from the sauce variety, for me, is a spicy bbq and blue cheese.  Serving ranch with hot sauce is an insult to the folks in Buffalo that created the cuisine.  Aside from the bread and sauce small issues, I really enjoyed our meal.  Additionally, it was so cheap!!  $12 and change for 2 meals with drinks.    I am a fan!  This place doesn't quite hit all the marks of Buffalo-Inspired food, but it does a pretty good job of putting a southern twist on chicken fingers!",5.0,0
e8u5K7rpzWt3CEoGmqYZNA,TkFfkUhNLczx5LB-uR9qaw,7EhTT4iEuA7JaaWA-eI3Qw,"I really enjoy this little restaurant full of goodness. Primarily a dessert place, Seasons also serves up some wonderful food dishes which are largely modernized updates on traditional classics.   I always enjoy the shaved ice when I come here. The kind Seasons offers is a different type of dessert that I haven't seen anywhere else. The variety of boba tea that they have is also very  good. Among my favorite shaved ice are the hula and the koko loco. If you want half and half flavors of shaved ice in your cup there is an additional $1.50 charge for a large size. There are pre-designed concoctions or you could create your own configurations of toppings and flavors. The pre designed concoctions are a better deal.  Seasons is situated on the end of a strip mall (across from a large shopping plaza with Regal Cinemas and Marshalls) with plenty of parking. The store itself is clean, bright, and modern and is kid-friendly as there are high hairs available for use.   The service has always been friendly, fast, and efficient. Seasons employs an order at the counter, take number, and food is borough out to you when ready model.   I can't comment on the food exactly but my boyfriend loves the quail and our friends enjoy the chicken wings which Boon touts as ""the best food item"" there. The quail is small and very flavorful and the wings are a good size and seasoned with five spice which was enjoyed by all.   I look forward to many more visits with friends at this location. Check Seasons out and enjoy!",5.0,19
ndy1YoqgJ6BXsqPvFs9mkg,3Co7fpeBhUJGFJKbh1JAkw,B7nlRFe3EeQwAWpUpefGHA,"Overpriced for what you get. I think this is a cute spot to meet up with a friend, but that's about it. I prefer my own homemade coffee to be honest. Adorable concept, just could use some improvement to products offered and prices.",3.0,0
t4vzUBVfAPfg7i1EB9Y_6Q,vFd8aBLg1kFcd0kCkoi-xw,GUMVStVaJfWmCIpQA4TtHg,"I deducted one star because the service was not great. Our waiter wasn't friendly at all. The first question was ""soup or salad "". I wanted to order appetizer and lunch special, but he assumed we were having lunch. Seaweed salad was really good. Shiomay was small but good. The sashimi was fresh. Banzai roll was great and unique. Raw salmon and white fish with avocado and fish egg wrapped in cucumber with some sweet sauce. Perfect for those who is looking for no-rice roll. Salad dressing was more like carrot purée.",4.0,2
p8y5nanIxGGzAAqiCuxBdA,CysTz612pTix75Fye6-D4Q,EqEcDeXqIq1YwnzHg_ZUFw,"Similar experience at this place ..gelato is great...service sucks.a friend from out of town came to visit and we decided it would be cool to go here since they never had gelato..boy what a mistake..day staff cool..night staff not so much..they acted like we were an annoyance then a customer then whispering and laughing ..made my friend feels uncomfortable..so the young manager pops out from the back and I'm thinking cool though s guy will make them act more respectable,again wrong..he actually joined in.this place had great service not even a year ago..don't know what happened",1.0,4
0bT9gQpQO6MX3KVv5jrtdg,9wvR3a-jGWmth9rgttgU2w,4SneIG3-02kRCgQx-hu51Q,"Don't judge a book by it's cover.  Looked like a any similar bar food type chain like Friday's, Bennigan's, or Ruby Tuesdays... JB Dawson's is far better. Awesome experience from the second we stepped in, hostess greeted us with a smile and time to table waiting expectation.  We were promptly seated, and tended to right away with a smile and good attitude by a server, Nancy, who helped us with a beverage and app order.    For our app we shared the twisted shrimp as it was Twisted Tuesday.  Nancy told us this dish far surpassed Bone Fish's Bang Bang Shrimp, to our surprise, it clearly did.  Our beverage and app shortly followed.   Shortly there after another server stopped by, Kyle, who was our designated server.  Boy, smile, great greeting, great attitude, engaging.  We talked a bit, figured our way through the menu and placed our order.  For our dishes, my wife selected the Four Cheese Mac & Cheese side -- Sharp Cheddar, Pepperjack, Mozzarella & Reggiano dusted with bread crumbs with cornbread as she had large lunch.  Very good.  Unexpected, light, not overly creamy, not burnt, just right.  And the corn bread with maple butter..... ahhhhhh that was really nice.   I ordered the fish tacos-- 3 Flour tortillas, seasoned tilapia, chimichurri sauce, mango cilantro salsa & a lime cream drizzle.  Passed on starch sides and had their asparagus that was cooked to perfection.  To my surprise the they were filling, nice size portion (see photo)  not a two bite app.  Very moist and super fresh fish.  Great first experience all around expect one key aspect.  Their so called craft beer menu was really limited and did not contain a variety of types; focused more on IPAs.  Limited thinking for the bar manager I must say.  Kyle our waiter also bar-tends.  We got to talking and he offered with no questions to swap out my beer for another option --- Stoudts Scarlet, which is a reddish beer.  For my beer palette it was better then the others limited options had a nice taste at the swallow then waned off.   Kyle informed us that they buy for all 4 restaurants and try to find a middling that works across the 4 guest demographics.  Not a great decision honestly.  There are so many great craft brewers in the Bucks County region and even Bristol area that should be showed cased and tested through.  For me a bad or poor beer selection stunts the overall experience.  We'll be back but I may need to sneak in my own beer selections from my craft collection.",4.0,0
6j7TrxqNC9FtcRIPrDpRqQ,UYU71DRx-UDAee-eFOFfWw,hUX1yAimviBIhb21D_KtcQ,"My friend and I came here around 2pm on a Monday. It happened by default, as most of the restaurants on Main Street were closed. We sat ourselves down at the bar and got to drinking. After a few drinks, I ordered the pulled pork tacos and my friend had a burrito. Not bad, not stellar. Just a standard very place to drink and eat Mexican food. It's got a very college feel even in the middle of the day, so keep that in mind if that's not your thing.",3.0,2
yjQIyHFpnUKh49X4HYJuSQ,0BSbvM-aROa5l-8mN4yayQ,WQ832PDnsDshhbQFm83ISg,"We love this movie theater/ bar/ restaurant. Great drinks, friendly service and good food.  We can only recommend this place!!",4.0,0
